Date,Product ID,Store ID,Actual_Demand,Baseline_Forecast,ML_Forecast,Final_Forecast,Forecast_Error
2023-11-17,P0003,S003,120,324.0,120.12226581701547,120.12226581701547,-0.12226581701547445
2023-11-17,P0012,S001,126,67.0,126.44184677147332,126.44184677147332,-0.4418467714733225
2023-11-17,P0018,S005,219,89.0,218.75123436191552,218.75123436191552,0.24876563808447827
2023-11-17,P0008,S004,34,215.0,34.46057235384593,34.46057235384593,-0.460572353845933
2023-11-17,P0006,S001,142,26.0,141.3684257300896,141.3684257300896,0.6315742699104021
2023-11-17,P0001,S003,220,172.0,220.12886478640326,220.12886478640326,-0.1288647864032555
2023-11-17,P0006,S005,21,18.0,20.470901024182172,20.470901024182172,0.5290989758178277
2023-11-17,P0016,S001,46,269.0,46.06378706613014,46.06378706613014,-0.06378706613013918
2023-11-17,P0019,S005,185,239.0,185.56768482570476,185.56768482570476,-0.5676848257047595
2023-11-17,P0004,S003,47,32.0,46.75130594998351,46.75130594998351,0.24869405001648914
2023-11-17,P0003,S001,126,27.0,126.06576113575396,126.06576113575396,-0.06576113575395937
2023-11-17,P0009,S002,93,94.0,92.94085508728814,92.94085508728814,0.059144912711857955
2023-11-17,P0012,S002,47,67.0,47.22344336173838,47.22344336173838,-0.22344336173838286
2023-11-17,P0014,S004,119,91.0,119.87399325719106,119.87399325719106,-0.87399325719106
2023-11-17,P0015,S002,103,133.0,103.45695647802708,103.45695647802708,-0.45695647802708095
2023-11-17,P0001,S002,189,22.0,189.33005840597912,189.33005840597912,-0.3300584059791163
2023-11-17,P0008,S001,158,215.0,157.932515004764,157.932515004764,0.06748499523598639
2023-11-17,P0020,S002,30,7.0,29.8231925008434,29.8231925008434,0.17680749915659888
2023-11-17,P0003,S002,21,190.0,20.658547222822797,20.658547222822797,0.3414527771772029
2023-11-17,P0011,S001,35,35.0,35.42585039439874,35.42585039439874,-0.4258503943987435
2023-11-17,P0015,S005,311,166.0,311.4391021441149,311.4391021441149,-0.4391021441148837
2023-11-17,P0010,S002,270,1.0,269.7136279113016,269.7136279113016,0.2863720886983856
2023-11-17,P0016,S004,40,149.0,39.00941701347503,39.00941701347503,0.99058298652497
2023-11-17,P0016,S005,21,145.0,20.719294323791303,20.719294323791303,0.28070567620869724
2023-11-18,P0017,S003,58,69.0,58.04881054759633,58.04881054759633,-0.0488105475963323
2023-11-18,P0019,S002,66,43.0,66.33201877115239,66.33201877115239,-0.3320187711523914
2023-11-18,P0001,S001,223,416.0,223.59333510099398,223.59333510099398,-0.5933351009939827
2023-11-18,P0015,S002,2,103.0,1.5586308245650808,1.5586308245650808,0.44136917543491916
2023-11-18,P0016,S003,222,54.0,221.07857527820903,221.07857527820903,0.9214247217909701
2023-11-18,P0004,S001,81,444.0,80.19169433656413,80.19169433656413,0.8083056634358741
2023-11-18,P0020,S005,199,252.0,197.47504881768586,197.47504881768586,1.5249511823141404
2023-11-18,P0003,S001,201,126.0,201.98698180713095,201.98698180713095,-0.9869818071309453
2023-11-18,P0003,S002,101,21.0,101.34339634966803,101.34339634966803,-0.34339634966802635
2023-11-18,P0008,S002,55,69.0,54.707062205997296,54.707062205997296,0.2929377940027038
2023-11-18,P0017,S005,193,115.0,192.77890881674858,192.77890881674858,0.22109118325141708
2023-11-18,P0004,S005,292,82.0,291.19129400034416,291.19129400034416,0.8087059996558423
2023-11-18,P0003,S005,102,64.0,101.21674236523238,101.21674236523238,0.7832576347676223
2023-11-18,P0018,S003,336,130.0,337.60610215548576,337.60610215548576,-1.6061021554857575
2023-11-18,P0019,S004,32,165.0,32.72595105000738,32.72595105000738,-0.7259510500073816
2023-11-18,P0017,S002,21,74.0,20.89308625246366,20.89308625246366,0.10691374753633909
2023-11-18,P0014,S003,73,152.0,72.5911358514092,72.5911358514092,0.40886414859079423
2023-11-18,P0012,S002,370,47.0,368.11045118010884,368.11045118010884,1.8895488198911607
2023-11-18,P0011,S003,352,218.0,350.8748837268898,350.8748837268898,1.1251162731102227
2023-11-18,P0020,S002,56,30.0,56.57203525758762,56.57203525758762,-0.572035257587622
2023-11-18,P0016,S001,79,46.0,78.43940106334279,78.43940106334279,0.5605989366572146
2023-11-18,P0015,S001,92,78.0,91.58300258597355,91.58300258597355,0.4169974140264543
2023-11-18,P0003,S003,16,120.0,15.896147127936073,15.896147127936073,0.10385287206392668
2023-11-18,P0006,S003,408,150.0,411.27879460575525,411.27879460575525,-3.2787946057552517
2023-11-18,P0007,S002,97,94.0,96.84403596941232,96.84403596941232,0.1559640305876826
2023-11-18,P0001,S002,363,189.0,362.36848756782734,362.36848756782734,0.6315124321726557
2023-11-18,P0018,S004,293,71.0,292.2272407438967,292.2272407438967,0.7727592561033134
2023-11-18,P0006,S005,83,21.0,83.19978389624153,83.19978389624153,-0.19978389624152726
2023-11-18,P0012,S001,68,126.0,68.39038366003977,68.39038366003977,-0.39038366003977387
2023-11-18,P0015,S005,137,311.0,137.8313336627708,137.8313336627708,-0.8313336627707884
2023-11-18,P0018,S001,5,227.0,5.467149678458217,5.467149678458217,-0.46714967845821675
2023-11-18,P0011,S001,194,35.0,195.22915342520395,195.22915342520395,-1.2291534252039469
2023-11-18,P0004,S002,410,15.0,404.5297809846267,404.5297809846267,5.470219015373289
2023-11-18,P0014,S002,201,167.0,202.2460733355542,202.2460733355542,-1.2460733355542004
2023-11-18,P0012,S003,119,138.0,119.24070495593035,119.24070495593035,-0.24070495593035446
2023-11-18,P0007,S005,3,264.0,2.9331052672826274,2.9331052672826274,0.06689473271737256
2023-11-18,P0009,S003,360,141.0,362.14777535267575,362.14777535267575,-2.147775352675751
2023-11-18,P0009,S005,130,19.0,129.32263386855522,129.32263386855522,0.677366131444785
2023-11-18,P0019,S003,74,221.0,74.15891316057959,74.15891316057959,-0.15891316057958704
2023-11-18,P0014,S005,93,252.0,92.76841120634859,92.76841120634859,0.2315887936514116
2023-11-18,P0010,S005,98,107.0,97.86650705617916,97.86650705617916,0.13349294382084054
2023-11-18,P0010,S004,27,186.0,26.4793618776873,26.4793618776873,0.5206381223127003
2023-11-18,P0002,S005,12,202.0,12.205651668816468,12.205651668816468,-0.20565166881646846
2023-11-18,P0006,S004,391,276.0,392.88337533222074,392.88337533222074,-1.8833753322207372
2023-11-18,P0016,S002,219,344.0,218.27027383538655,218.27027383538655,0.729726164613453
2023-11-18,P0019,S005,210,185.0,210.46261540974746,210.46261540974746,-0.46261540974745685
2023-11-18,P0014,S004,158,119.0,158.20475235487342,158.20475235487342,-0.20475235487342047
2023-11-18,P0007,S003,112,109.0,112.63602987210153,112.63602987210153,-0.6360298721015312
2023-11-18,P0011,S002,113,74.0,112.6158696262964,112.6158696262964,0.3841303737035986
2023-11-18,P0015,S004,69,205.0,68.80829937409936,68.80829937409936,0.19170062590063708
2023-11-18,P0001,S004,66,14.0,66.16078092378366,66.16078092378366,-0.16078092378366193
2023-11-18,P0002,S004,16,102.0,15.823383239701768,15.823383239701768,0.17661676029823248
2023-11-18,P0004,S003,42,47.0,41.7581601534862,41.7581601534862,0.2418398465137983
2023-11-18,P0019,S001,59,92.0,59.76969125296809,59.76969125296809,-0.7696912529680873
2023-11-18,P0015,S003,298,310.0,299.6674684272607,299.6674684272607,-1.667468427260701
2023-11-18,P0008,S001,60,158.0,59.884742619809806,59.884742619809806,0.11525738019019371
2023-11-18,P0007,S001,68,179.0,68.7191352271775,68.7191352271775,-0.7191352271775031
2023-11-18,P0007,S004,18,52.0,17.870883383593707,17.870883383593707,0.1291166164062929
2023-11-18,P0011,S005,3,24.0,3.3457507293026807,3.3457507293026807,-0.3457507293026807
2023-11-18,P0020,S003,84,295.0,83.48975471735557,83.48975471735557,0.5102452826444335
2023-11-18,P0004,S004,273,407.0,272.5651583728678,272.5651583728678,0.43484162713218666
2023-11-18,P0010,S001,70,97.0,70.23709150389284,70.23709150389284,-0.23709150389284162
2023-11-18,P0016,S005,147,21.0,146.13121845844265,146.13121845844265,0.8687815415573539
2023-11-18,P0020,S001,56,85.0,56.02550934060752,56.02550934060752,-0.025509340607520414
2023-11-18,P0002,S001,253,53.0,251.94764982753907,251.94764982753907,1.0523501724609332
2023-11-18,P0005,S001,35,24.0,35.29550142021393,35.29550142021393,-0.295501420213931
2023-11-18,P0009,S004,44,89.0,44.53596876839225,44.53596876839225,-0.5359687683922516
2023-11-18,P0002,S003,296,237.0,296.5250805729913,296.5250805729913,-0.5250805729913282
2023-11-18,P0009,S001,145,152.0,144.76576755611697,144.76576755611697,0.23423244388303033
2023-11-18,P0018,S005,4,219.0,5.392577997112877,5.392577997112877,-1.3925779971128769
2023-11-18,P0002,S002,186,88.0,184.75969885844086,184.75969885844086,1.2403011415591436
2023-11-18,P0018,S002,186,38.0,185.98237767161402,185.98237767161402,0.017622328385982655
2023-11-18,P0011,S004,71,249.0,71.07811836287809,71.07811836287809,-0.0781183628780866
2023-11-18,P0001,S005,329,91.0,326.74570915797665,326.74570915797665,2.2542908420233516
2023-11-18,P0001,S003,40,220.0,40.38684251492553,40.38684251492553,-0.386842514925533
2023-11-18,P0005,S002,126,77.0,126.12114866532586,126.12114866532586,-0.12114866532586177
2023-11-18,P0014,S001,136,36.0,135.9097593862103,135.9097593862103,0.09024061378968895
2023-11-18,P0016,S004,274,40.0,272.4277163328886,272.4277163328886,1.5722836671113782
2023-11-18,P0012,S005,426,43.0,421.0454799976805,421.0454799976805,4.954520002319498
2023-11-18,P0008,S004,407,34.0,409.90064120818045,409.90064120818045,-2.9006412081804456
2023-11-18,P0005,S004,196,101.0,196.20526500940375,196.20526500940375,-0.20526500940374603
2023-11-18,P0006,S001,253,142.0,252.63546358713697,252.63546358713697,0.36453641286303196
2023-11-18,P0013,S001,0,130.0,0.12994372722006936,0.12994372722006936,-0.12994372722006936
2023-11-18,P0008,S003,114,67.0,114.75670606427995,114.75670606427995,-0.7567060642799532
2023-11-18,P0009,S002,10,93.0,9.615110684662223,9.615110684662223,0.3848893153377766
2023-11-18,P0010,S002,57,270.0,56.71444447519417,56.71444447519417,0.28555552480582946
2023-11-18,P0013,S002,261,104.0,260.07130088701774,260.07130088701774,0.9286991129822582
2023-11-18,P0005,S005,44,61.0,44.02797621950236,44.02797621950236,-0.027976219502356514
2023-11-18,P0012,S004,52,40.0,52.028474287393685,52.028474287393685,-0.02847428739368496
2023-11-18,P0005,S003,152,96.0,152.47416051520975,152.47416051520975,-0.47416051520974634
2023-11-18,P0017,S004,140,22.0,140.4710219415934,140.4710219415934,-0.47102194159339206
2023-11-18,P0006,S002,200,154.0,199.52278273202026,199.52278273202026,0.4772172679797393
2023-11-18,P0008,S005,52,30.0,51.950163356917706,51.950163356917706,0.049836643082294074
2023-11-18,P0020,S004,395,127.0,392.75605824977225,392.75605824977225,2.243941750227748
2023-11-18,P0017,S001,69,216.0,68.98113135121574,68.98113135121574,0.018868648784263087
2023-11-18,P0003,S004,102,68.0,102.19665133731114,102.19665133731114,-0.19665133731113826
2023-11-18,P0013,S003,264,96.0,264.65142847391564,264.65142847391564,-0.6514284739156437
2023-11-18,P0013,S004,123,9.0,122.2506797226964,122.2506797226964,0.7493202773035961
2023-11-18,P0013,S005,112,54.0,112.01005590138381,112.01005590138381,-0.010055901383807964
2023-11-18,P0010,S003,71,22.0,71.33649986127547,71.33649986127547,-0.3364998612754704
2023-11-19,P0020,S002,354,56.0,354.98636554690853,354.98636554690853,-0.9863655469085302
2023-11-19,P0012,S002,215,370.0,215.35109011144002,215.35109011144002,-0.35109011144001556
2023-11-19,P0015,S002,106,2.0,105.07686149931368,105.07686149931368,0.9231385006863206
2023-11-19,P0004,S001,219,81.0,218.72560688829313,218.72560688829313,0.2743931117068712
2023-11-19,P0012,S005,188,426.0,187.23666054446872,187.23666054446872,0.7633394555312805
2023-11-19,P0016,S004,18,274.0,16.98012666075927,16.98012666075927,1.0198733392407284
2023-11-19,P0015,S001,76,92.0,76.01061798557484,76.01061798557484,-0.010617985574839395
2023-11-19,P0003,S004,146,102.0,145.74377781974238,145.74377781974238,0.2562221802576232
2023-11-19,P0009,S003,274,360.0,272.4405978393252,272.4405978393252,1.5594021606747788
2023-11-19,P0005,S004,38,196.0,37.6267993829433,37.6267993829433,0.37320061705670327
2023-11-19,P0019,S004,177,32.0,177.61308300720333,177.61308300720333,-0.6130830072033291
2023-11-19,P0016,S002,86,219.0,85.69790770776291,85.69790770776291,0.30209229223709144
2023-11-19,P0001,S001,105,223.0,105.184754579671,105.184754579671,-0.18475457967099373
2023-11-19,P0014,S002,207,201.0,206.35174746200957,206.35174746200957,0.6482525379904303
2023-11-19,P0014,S003,115,73.0,115.15000796735501,115.15000796735501,-0.150007967355009
2023-11-19,P0003,S003,217,16.0,216.6005519386224,216.6005519386224,0.3994480613775977
2023-11-19,P0010,S005,253,98.0,253.94563749374046,253.94563749374046,-0.9456374937404632
2023-11-19,P0013,S005,102,112.0,101.78341151408016,101.78341151408016,0.2165884859198428
2023-11-19,P0006,S004,287,391.0,287.9289636925794,287.9289636925794,-0.928963692579373
2023-11-19,P0017,S001,12,69.0,11.472740013352766,11.472740013352766,0.5272599866472341
2023-11-19,P0002,S002,11,186.0,12.021450038641241,12.021450038641241,-1.021450038641241
2023-11-19,P0002,S001,135,253.0,135.50490478850642,135.50490478850642,-0.5049047885064226
2023-11-19,P0017,S003,361,58.0,362.55887126101885,362.55887126101885,-1.5588712610188509
2023-11-19,P0002,S005,88,12.0,87.3057134402844,87.3057134402844,0.6942865597155929
2023-11-19,P0005,S002,38,126.0,37.963680666446116,37.963680666446116,0.03631933355388384
2023-11-19,P0008,S004,12,407.0,11.73093962729865,11.73093962729865,0.2690603727013503
2023-11-19,P0013,S003,169,264.0,169.22258717753064,169.22258717753064,-0.2225871775306416
2023-11-19,P0011,S001,34,194.0,34.70890914955508,34.70890914955508,-0.7089091495550832
2023-11-19,P0017,S004,110,140.0,110.16373502586424,110.16373502586424,-0.16373502586424138
2023-11-19,P0015,S005,63,137.0,62.48353267828401,62.48353267828401,0.516467321715993
2023-11-19,P0003,S002,74,101.0,73.70526428852834,73.70526428852834,0.29473571147165956
2023-11-19,P0007,S003,286,112.0,287.57464682775077,287.57464682775077,-1.5746468277507688
2023-11-19,P0012,S001,60,68.0,59.83800026537814,59.83800026537814,0.16199973462185824
2023-11-19,P0013,S004,245,123.0,245.65492115263976,245.65492115263976,-0.6549211526397585
2023-11-19,P0018,S001,319,5.0,319.30825818267084,319.30825818267084,-0.3082581826708406
2023-11-19,P0016,S005,117,147.0,117.33278748494456,117.33278748494456,-0.3327874849445607
2023-11-19,P0008,S005,143,52.0,143.0108703978229,143.0108703978229,-0.010870397822912992
2023-11-19,P0010,S001,423,70.0,425.07926074309415,425.07926074309415,-2.079260743094153
2023-11-19,P0004,S002,20,410.0,19.477428891809904,19.477428891809904,0.5225711081900961
2023-11-19,P0011,S005,5,3.0,5.73142387602293,5.73142387602293,-0.7314238760229301
2023-11-19,P0007,S005,110,3.0,111.04370525535401,111.04370525535401,-1.0437052553540127
2023-11-19,P0005,S003,169,152.0,169.23119291602282,169.23119291602282,-0.23119291602282033
2023-11-19,P0020,S003,226,84.0,226.81709621579935,226.81709621579935,-0.8170962157993529
2023-11-19,P0014,S005,184,93.0,184.68198565816493,184.68198565816493,-0.6819856581649333
2023-11-19,P0020,S005,82,199.0,81.77057300025021,81.77057300025021,0.22942699974979064
2023-11-19,P0020,S004,15,395.0,14.339926976972095,14.339926976972095,0.6600730230279055
2023-11-19,P0001,S002,171,363.0,170.4176089698995,170.4176089698995,0.5823910301004958
2023-11-19,P0011,S002,97,113.0,96.39553319250652,96.39553319250652,0.6044668074934805
2023-11-19,P0019,S005,67,210.0,66.7729331554199,66.7729331554199,0.22706684458009363
2023-11-19,P0007,S004,212,18.0,210.9731338310685,210.9731338310685,1.026866168931491
2023-11-19,P0016,S001,47,79.0,47.38798477602123,47.38798477602123,-0.38798477602122716
2023-11-19,P0006,S001,103,253.0,104.16820327124155,104.16820327124155,-1.168203271241552
2023-11-19,P0010,S002,50,57.0,49.427686608241316,49.427686608241316,0.5723133917586836
2023-11-19,P0003,S001,135,201.0,135.48799296472387,135.48799296472387,-0.48799296472387255
2023-11-19,P0006,S005,28,83.0,27.757071633371027,27.757071633371027,0.24292836662897344
2023-11-19,P0007,S001,157,68.0,157.7319962050499,157.7319962050499,-0.73199620504991
2023-11-19,P0008,S001,92,60.0,91.2988584334367,91.2988584334367,0.7011415665632938
2023-11-19,P0009,S002,431,10.0,428.037547456287,428.037547456287,2.9624525437130274
2023-11-19,P0015,S003,38,298.0,38.04676321550029,38.04676321550029,-0.04676321550029172
2023-11-19,P0001,S003,15,40.0,15.439384135989489,15.439384135989489,-0.43938413598948856
2023-11-19,P0019,S001,164,59.0,164.27136004078525,164.27136004078525,-0.2713600407852539
2023-11-19,P0013,S001,71,0.0,71.15766712426415,71.15766712426415,-0.15766712426415097
2023-11-19,P0018,S005,100,4.0,99.84477290878866,99.84477290878866,0.15522709121134426
2023-11-19,P0001,S005,300,329.0,300.2231107078647,300.2231107078647,-0.22311070786469145
2023-11-19,P0014,S004,39,158.0,39.4476606092529,39.4476606092529,-0.44766060925289963
2023-11-19,P0011,S004,29,71.0,28.314870023003156,28.314870023003156,0.6851299769968442
2023-11-19,P0015,S004,55,69.0,54.05761218481716,54.05761218481716,0.9423878151828404
2023-11-19,P0004,S003,173,42.0,173.48201222384643,173.48201222384643,-0.48201222384642506
2023-11-19,P0009,S004,329,44.0,328.4971302150703,328.4971302150703,0.5028697849297146
2023-11-19,P0005,S005,40,44.0,40.71192655632248,40.71192655632248,-0.7119265563224815
2023-11-19,P0020,S001,96,56.0,95.35159081013231,95.35159081013231,0.6484091898676922
2023-11-19,P0018,S002,158,186.0,157.8974090717806,157.8974090717806,0.1025909282193993
2023-11-19,P0010,S003,29,71.0,27.212834418798977,27.212834418798977,1.7871655812010232
2023-11-19,P0004,S004,353,273.0,351.7771282019357,351.7771282019357,1.2228717980643182
2023-11-19,P0011,S003,88,352.0,88.16558985911576,88.16558985911576,-0.1655898591157552
2023-11-19,P0004,S005,13,292.0,12.334839291287082,12.334839291287082,0.6651607087129179
2023-11-19,P0002,S004,197,16.0,197.4856155946092,197.4856155946092,-0.485615594609186
2023-11-19,P0012,S004,25,52.0,25.093547592765248,25.093547592765248,-0.0935475927652476
2023-11-19,P0006,S002,96,200.0,96.19282626270567,96.19282626270567,-0.19282626270566539
2023-11-19,P0003,S005,55,102.0,55.3985910622456,55.3985910622456,-0.39859106224560037
2023-11-19,P0009,S001,255,145.0,254.57631675384968,254.57631675384968,0.4236832461503184
2023-11-19,P0008,S003,33,114.0,32.21041843681786,32.21041843681786,0.7895815631821392
2023-11-19,P0002,S003,176,296.0,175.8095684431253,175.8095684431253,0.19043155687469948
2023-11-19,P0005,S001,96,35.0,96.37643729253743,96.37643729253743,-0.37643729253743174
2023-11-19,P0017,S002,37,21.0,37.54350252598812,37.54350252598812,-0.5435025259881172
2023-11-19,P0019,S002,129,66.0,128.1631046252366,128.1631046252366,0.8368953747634009
2023-11-19,P0007,S002,53,97.0,52.5406991676228,52.5406991676228,0.45930083237720254
2023-11-19,P0016,S003,31,222.0,30.262644957567993,30.262644957567993,0.7373550424320072
2023-11-19,P0006,S003,78,408.0,78.54358081204839,78.54358081204839,-0.5435808120483898
2023-11-19,P0014,S001,217,136.0,217.24569633950526,217.24569633950526,-0.24569633950525827
2023-11-19,P0018,S004,24,293.0,24.154228223042782,24.154228223042782,-0.15422822304278228
2023-11-19,P0008,S002,68,55.0,68.28917338100469,68.28917338100469,-0.28917338100468726
2023-11-19,P0018,S003,30,336.0,29.939667144022113,29.939667144022113,0.060332855977886624
2023-11-19,P0001,S004,335,66.0,336.0260654949616,336.0260654949616,-1.0260654949615855
2023-11-19,P0017,S005,105,193.0,104.44323731503668,104.44323731503668,0.5567626849633172
2023-11-19,P0009,S005,7,130.0,8.059907078804654,8.059907078804654,-1.0599070788046543
2023-11-19,P0013,S002,72,261.0,71.74697135703015,71.74697135703015,0.25302864296985206
2023-11-19,P0012,S003,55,119.0,55.43556913879349,55.43556913879349,-0.4355691387934897
2023-11-19,P0019,S003,251,74.0,250.7712518279771,250.7712518279771,0.22874817202290387
2023-11-19,P0010,S004,150,27.0,149.3328711627769,149.3328711627769,0.667128837223089
2023-11-20,P0015,S005,6,63.0,6.364702143644586,6.364702143644586,-0.3647021436445863
2023-11-20,P0003,S001,144,135.0,144.32422918631573,144.32422918631573,-0.3242291863157334
2023-11-20,P0016,S005,0,117.0,0.0,0.0,0.0
2023-11-20,P0010,S002,70,50.0,69.52666131876673,69.52666131876673,0.4733386812332725
2023-11-20,P0004,S001,54,219.0,53.46695164197961,53.46695164197961,0.5330483580203875
2023-11-20,P0011,S004,118,29.0,117.93957680795128,117.93957680795128,0.0604231920487166
2023-11-20,P0010,S005,178,253.0,178.33594876893872,178.33594876893872,-0.33594876893872083
2023-11-20,P0009,S002,246,431.0,244.9624062257504,244.9624062257504,1.0375937742495864
2023-11-20,P0020,S002,331,354.0,330.786202764654,330.786202764654,0.21379723534602135
2023-11-20,P0017,S002,75,37.0,75.03273809852854,75.03273809852854,-0.03273809852854015
2023-11-20,P0007,S004,39,212.0,38.81687076089254,38.81687076089254,0.18312923910745837
2023-11-20,P0006,S001,147,103.0,146.34686245373734,146.34686245373734,0.6531375462626556
2023-11-20,P0011,S001,331,34.0,331.3366143049128,331.3366143049128,-0.3366143049128141
2023-11-20,P0005,S001,82,96.0,81.77206905498043,81.77206905498043,0.22793094501956546
2023-11-20,P0016,S001,114,47.0,114.35749528211586,114.35749528211586,-0.35749528211586323
2023-11-20,P0003,S002,69,74.0,69.30609357699653,69.30609357699653,-0.30609357699653117
2023-11-20,P0020,S001,7,96.0,7.8064104166894746,7.8064104166894746,-0.8064104166894746
2023-11-20,P0003,S005,169,55.0,169.3474786272388,169.3474786272388,-0.347478627238786
2023-11-20,P0001,S002,15,171.0,15.00945984114778,15.00945984114778,-0.009459841147780423
2023-11-20,P0014,S005,175,184.0,174.56806107149092,174.56806107149092,0.43193892850908355
2023-11-20,P0006,S004,49,287.0,48.76751731170281,48.76751731170281,0.2324826882971891
2023-11-20,P0008,S005,268,143.0,265.9245255975018,265.9245255975018,2.0754744024981733
2023-11-20,P0003,S004,40,146.0,40.63869666613634,40.63869666613634,-0.6386966661363402
2023-11-20,P0012,S001,26,60.0,26.987394800376478,26.987394800376478,-0.9873948003764781
2023-11-20,P0019,S002,63,129.0,63.37967693615783,63.37967693615783,-0.3796769361578285
2023-11-20,P0007,S002,288,53.0,288.2934953058618,288.2934953058618,-0.2934953058618248
2023-11-20,P0016,S003,130,31.0,130.78896752332315,130.78896752332315,-0.7889675233231515
2023-11-20,P0014,S002,158,207.0,158.26292771408043,158.26292771408043,-0.26292771408043336
2023-11-20,P0018,S005,180,100.0,180.7853873631313,180.7853873631313,-0.7853873631312922
2023-11-20,P0014,S004,94,39.0,93.71870980691817,93.71870980691817,0.2812901930818299
2023-11-20,P0008,S002,25,68.0,24.937462317924936,24.937462317924936,0.06253768207506383
2023-11-20,P0017,S004,263,110.0,261.3771287000517,261.3771287000517,1.622871299948315
2023-11-20,P0013,S001,106,71.0,106.30397833912645,106.30397833912645,-0.303978339126445
2023-11-20,P0015,S001,71,76.0,70.9561181912451,70.9561181912451,0.04388180875490377
2023-11-20,P0019,S001,235,164.0,236.4600282137478,236.4600282137478,-1.4600282137477905
2023-11-20,P0018,S004,223,24.0,223.4079657753566,223.4079657753566,-0.40796577535658685
2023-11-20,P0014,S001,257,217.0,257.7103700006946,257.7103700006946,-0.7103700006945814
2023-11-20,P0001,S005,144,300.0,143.99323371817522,143.99323371817522,0.006766281824781117
2023-11-20,P0005,S005,347,40.0,345.83870458050694,345.83870458050694,1.161295419493058
2023-11-20,P0004,S003,107,173.0,107.62346980595595,107.62346980595595,-0.6234698059559491
2023-11-20,P0008,S004,120,12.0,119.7466023781958,119.7466023781958,0.2533976218041971
2023-11-20,P0015,S004,325,55.0,324.61033369350343,324.61033369350343,0.3896663064965651
2023-11-20,P0007,S003,154,286.0,154.7345241739467,154.7345241739467,-0.7345241739467099
2023-11-20,P0015,S003,77,38.0,77.48866930752312,77.48866930752312,-0.488669307523125
2023-11-20,P0018,S003,81,30.0,80.65643653473994,80.65643653473994,0.3435634652600612
2023-11-20,P0020,S005,113,82.0,112.43578767640366,112.43578767640366,0.5642123235963368
2023-11-20,P0008,S001,144,92.0,143.63420733366124,143.63420733366124,0.36579266633876273
2023-11-20,P0011,S002,25,97.0,25.461982895174614,25.461982895174614,-0.4619828951746143
2023-11-20,P0013,S003,136,169.0,136.7333031100238,136.7333031100238,-0.7333031100237974
2023-11-20,P0006,S003,23,78.0,22.671370686876536,22.671370686876536,0.32862931312346433
2023-11-20,P0007,S001,246,157.0,246.12688298420946,246.12688298420946,-0.12688298420945898
2023-11-20,P0001,S004,128,335.0,127.79514754483522,127.79514754483522,0.204852455164783
2023-11-20,P0006,S005,74,28.0,73.68367787334147,73.68367787334147,0.3163221266585339
2023-11-20,P0012,S005,281,188.0,281.52108894501544,281.52108894501544,-0.5210889450154355
2023-11-20,P0019,S005,94,67.0,94.71190886766621,94.71190886766621,-0.7119088676662102
2023-11-20,P0012,S002,21,215.0,20.9608883815405,20.9608883815405,0.03911161845950062
2023-11-20,P0018,S002,215,158.0,214.88605482491243,214.88605482491243,0.11394517508756508
2023-11-20,P0002,S001,349,135.0,349.8022979666425,349.8022979666425,-0.8022979666425272
2023-11-20,P0004,S005,179,13.0,178.39776335980633,178.39776335980633,0.6022366401936665
2023-11-20,P0010,S003,317,29.0,318.1345569740139,318.1345569740139,-1.1345569740138899
2023-11-20,P0002,S002,91,11.0,91.40687662333335,91.40687662333335,-0.4068766233333463
2023-11-20,P0010,S004,256,150.0,254.59356718146032,254.59356718146032,1.4064328185396846
2023-11-20,P0017,S003,211,361.0,210.78134901576215,210.78134901576215,0.21865098423785412
2023-11-20,P0011,S003,15,88.0,15.324395468903584,15.324395468903584,-0.3243954689035835
2023-11-20,P0001,S001,365,105.0,362.315735201195,362.315735201195,2.684264798804975
2023-11-20,P0012,S003,197,55.0,197.33021531372876,197.33021531372876,-0.33021531372875756
2023-11-20,P0010,S001,61,423.0,60.88845769160462,60.88845769160462,0.1115423083953786
2023-11-20,P0001,S003,92,15.0,92.32587818453135,92.32587818453135,-0.32587818453134787
2023-11-20,P0005,S004,20,38.0,19.17767570140267,19.17767570140267,0.82232429859733
2023-11-20,P0004,S002,70,20.0,70.25149818492471,70.25149818492471,-0.25149818492471354
2023-11-20,P0004,S004,376,353.0,374.5550093565115,374.5550093565115,1.4449906434884952
2023-11-20,P0020,S003,32,226.0,31.529787003328405,31.529787003328405,0.4702129966715951
2023-11-20,P0009,S003,78,274.0,77.73199338247619,77.73199338247619,0.2680066175238096
2023-11-20,P0017,S005,163,105.0,161.84258130405817,161.84258130405817,1.1574186959418284
2023-11-20,P0008,S003,42,33.0,42.024760464681194,42.024760464681194,-0.02476046468119364
2023-11-20,P0007,S005,35,110.0,34.57461370904521,34.57461370904521,0.4253862909547905
2023-11-20,P0009,S001,21,255.0,21.889332419876354,21.889332419876354,-0.8893324198763537
2023-11-20,P0013,S005,43,102.0,42.70149864229835,42.70149864229835,0.2985013577016531
2023-11-20,P0016,S002,154,86.0,154.25578900921366,154.25578900921366,-0.25578900921365744
2023-11-20,P0005,S003,53,169.0,53.73207620205669,53.73207620205669,-0.7320762020566889
2023-11-20,P0013,S002,466,72.0,464.4954587252859,464.4954587252859,1.5045412747140858
2023-11-20,P0017,S001,387,12.0,386.0950857007501,386.0950857007501,0.9049142992499242
2023-11-20,P0002,S005,64,88.0,64.15943593945478,64.15943593945478,-0.15943593945478085
